Player,Season,Pos,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,WS,WS/48
Terrence Jones,2014-15,PF,23,33,24,26.9,4.8,9.1,0.528,0.4,1.1,0.351,4.4,7.9,0.553,0.55,1.7,2.8,0.606,2.4,4.3,6.7,1.1,0.5,1.8,1.1,2.4,11.7,18.3,0.567,0.124,0.314,9.7,17.6,13.7,6.9,1,5.2,9.8,18.4,3,0.16
DeAndre Jordan,2014-15,C,26,82,82,34.4,4.6,6.5,0.71,0,0,0.25,4.6,6.5,0.713,0.711,2.3,5.7,0.397,4.8,10.1,15,0.7,1,2.2,1.3,3,11.5,21,0.638,0.007,0.882,16.2,32.4,24.5,3.2,1.5,5.4,12.8,13.6,12.8,0.217
Jerome Jordan,2014-15,C,28,44,0,8.7,1.1,2.1,0.532,0,0,,1.1,2.1,0.532,0.532,0.9,1,0.864,1.2,1.2,2.4,0.3,0.2,0.3,0.5,1.3,3.1,16.8,0.609,0,0.468,15.3,15.5,15.4,5.3,1.1,3.1,16.3,16.1,1.2,0.156
Cory Joseph,2014-15,PG,23,79,14,18.3,2.6,5.2,0.504,0.2,0.6,0.364,2.4,4.6,0.52,0.523,1.3,1.8,0.734,0.6,1.9,2.4,2.4,0.6,0.2,0.8,1.3,6.8,15.5,0.564,0.107,0.348,3.5,11.4,7.5,19.7,1.6,0.9,12.4,17,4.5,0.149
Chris Kaman,2014-15,C,32,74,13,18.9,3.8,7.4,0.515,0,0,,3.8,7.4,0.515,0.515,1,1.4,0.706,2,4.5,6.5,0.9,0.2,0.7,1.5,1.9,8.6,17.3,0.537,0,0.186,11.6,25.2,18.5,7.8,0.7,2.8,15.4,22.5,3.3,0.112
Sergey Karasev,2014-15,SG,21,33,16,16.8,1.6,4.1,0.403,0.5,1.6,0.296,1.2,2.4,0.475,0.463,0.9,1.2,0.763,0.7,1.3,2,1.4,0.7,0,0.7,1.4,4.6,10.5,0.508,0.403,0.284,4.5,8.9,6.7,12.3,2.1,0.1,13.7,14.4,0.7,0.061
Ryan Kelly,2014-15,PF,23,52,34,23.7,2,5.9,0.337,0.9,2.6,0.336,1.1,3.4,0.337,0.409,1.5,1.8,0.832,0.3,2.6,2.8,1.8,0.6,0.5,0.7,2.3,6.4,8.6,0.473,0.434,0.307,1.1,12.4,6.5,10.9,1.2,1.6,9.5,14,0.7,0.027
Michael Kidd-Gilchrist,2014-15,SF,21,55,52,28.9,4.1,8.8,0.465,0,0,,4.1,8.8,0.465,0.465,2.7,3.9,0.701,2,5.6,7.6,1.4,0.5,0.7,1.1,2.1,10.9,15.1,0.519,0,0.444,7.4,21.9,14.4,8.2,1,1.9,9.9,18.4,3.8,0.114
Sean Kilpatrick,2014-15,SG,25,4,0,18,1.8,5,0.35,1,3.3,0.308,0.8,1.8,0.429,0.45,1,1,1,0.3,1.3,1.5,1,0.8,0,0.5,0.8,5.5,10,0.506,0.65,0.2,1.5,8.2,4.8,8.5,2.1,0,8.4,14.6,0.1,0.033
Andrei Kirilenko,2014-15,SF,33,7,0,5.1,0,0.7,0,0,0,,0,0.7,0,0,0.4,0.6,0.75,0.3,0.9,1.1,0.1,0.1,0,0.1,0.1,0.4,2.8,0.222,0,0.8,6.2,18.6,12.5,3.6,1.4,0,12.9,9.8,0,-0.058
Alex Kirk,2014-15,C,23,5,0,2.8,0.2,0.8,0.25,0,0,,0.2,0.8,0.25,0.25,0.4,0.4,1,0.2,0,0.2,0.2,0,0,0,0.2,0.8,8.5,0.41,0,0.5,8.3,0,4.1,10.1,0,0,0,15.7,0,0.061
Brandon Knight,2014-15,PG-SG,23,63,61,32.3,6,14.1,0.422,2,5.1,0.389,4,9,0.441,0.493,3.1,3.5,0.874,0.4,3.4,3.9,5.2,1.4,0.2,3,1.8,17,17.1,0.543,0.361,0.251,1.6,12,6.8,27.4,2.3,0.4,16.1,25.9,4.5,0.106
Kyle Korver,2014-15,SG,33,75,75,32.2,3.9,8,0.487,2.9,6,0.492,0.9,2,0.47,0.671,1.4,1.6,0.898,0.2,3.9,4.1,2.6,0.7,0.6,1.4,1.9,12.1,14.8,0.699,0.748,0.197,0.7,13.3,7.2,12.1,1.1,1.5,14.1,14.4,7.5,0.148
Kosta Koufos,2014-15,C,25,81,3,16.6,2.2,4.4,0.508,0,0,,2.2,4.4,0.508,0.508,0.7,1,0.647,1.5,3.8,5.3,0.5,0.4,0.8,0.9,1.8,5.2,14.2,0.53,0,0.237,10.3,25.8,18.1,4.3,1.1,3.9,14.9,15.8,3.3,0.118
Ognjen Kuzmić,2014-15,C,24,16,0,4.5,0.5,0.8,0.667,0,0,,0.5,0.8,0.667,0.667,0.3,0.3,1,0.4,0.6,1.1,0.4,0.1,0.1,0.3,0.8,1.3,12.9,0.727,0,0.333,10.8,14.5,12.7,11.1,1.4,1,26.7,11.3,0.3,0.171
Jeremy Lamb,2014-15,SG,22,47,8,13.5,2.2,5.3,0.416,0.8,2.4,0.342,1.4,3,0.475,0.492,1,1.2,0.891,0.2,2.1,2.3,0.9,0.4,0.1,0.6,1.1,6.3,14.9,0.538,0.444,0.22,1.4,16.5,9.1,10.9,1.7,0.7,9,20.5,1.6,0.123
Carl Landry,2014-15,PF,31,70,15,17,2.7,5.3,0.515,0,0,,2.7,5.3,0.515,0.515,1.8,2.1,0.82,1.4,2.4,3.8,0.4,0.2,0.2,0.8,1.9,7.2,14.9,0.578,0,0.407,9.8,15.5,12.8,3.6,0.6,1.1,11,18.1,2.8,0.112
Shane Larkin,2014-15,PG,22,76,22,24.5,2.5,5.7,0.433,0.5,1.5,0.302,2,4.2,0.481,0.473,0.8,1,0.782,0.4,1.9,2.3,3,1.2,0.1,1.1,2,6.2,10.9,0.504,0.269,0.181,1.7,9.4,5.4,19.4,2.6,0.4,15.1,13.6,1.7,0.045
Joffrey Lauvergne,2014-15,C,23,24,1,11.2,1.5,3.7,0.404,0.1,0.7,0.188,1.4,3,0.452,0.421,0.8,1.2,0.643,1.1,2.1,3.2,0.5,0.3,0.4,0.9,1.8,3.9,10.5,0.459,0.18,0.315,10.5,20.9,15.5,7.5,1.5,2.9,17.8,19.9,0.1,0.012
Zach LaVine,2014-15,PG,19,77,40,24.7,3.7,8.8,0.422,0.7,2.2,0.341,3,6.6,0.449,0.465,1.9,2.3,0.842,0.4,2.4,2.8,3.6,0.7,0.1,2.5,2.1,10.1,11.3,0.515,0.247,0.261,1.6,11.6,6.4,24,1.4,0.4,20.4,22,-0.7,-0.018
Ty Lawson,2014-15,PG,27,75,75,35.5,5.4,12.3,0.436,0.9,2.7,0.341,4.5,9.6,0.463,0.474,3.5,4.8,0.73,0.6,2.6,3.1,9.6,1.2,0.1,2.5,1.7,15.2,18.5,0.526,0.221,0.392,1.6,8.1,4.7,43,1.7,0.3,14.6,20.6,7,0.126
Ricky Ledo,2014-15,SG,22,17,0,14.4,1.9,5.6,0.333,0.6,1.6,0.37,1.3,4.1,0.319,0.385,0.9,1.3,0.727,0.9,1.2,2.1,1.1,0.4,0.1,1.5,1.2,5.3,6.3,0.426,0.281,0.229,7.4,9.7,8.5,13,1.3,0.3,19.7,24.8,-0.6,-0.112
Courtney Lee,2014-15,SG,29,77,74,30.6,3.7,8.4,0.448,1.2,2.9,0.402,2.6,5.4,0.473,0.518,1.4,1.7,0.86,0.3,2,2.3,2,1,0.2,1,1.7,10.1,11.5,0.555,0.348,0.201,1,7.6,4.3,9.8,1.7,0.4,10,15.2,4.8,0.099
David Lee,2014-15,PF,31,49,4,18.4,3.3,6.4,0.511,0,0,0,3.3,6.3,0.514,0.511,1.4,2.1,0.654,1.7,3.6,5.2,1.7,0.6,0.5,1,1.7,7.9,17.8,0.541,0.006,0.332,10,20.3,15.3,13.7,1.7,2.1,12,19.6,3.2,0.168
Malcolm Lee,2014-15,SG,24,1,0,2,0,1,0,0,0,,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,-19.7,0,0,0,0,0,0,0,0,0,0,21.8,0,-0.527
Alex Len,2014-15,C,21,69,44,22,2.6,5.1,0.507,0,0,0.333,2.6,5.1,0.509,0.508,1.1,1.5,0.702,2.1,4.5,6.6,0.5,0.5,1.5,1.1,3.1,6.3,13.5,0.542,0.008,0.295,10.2,22.7,16.4,3.1,1.1,5.3,15.7,13.7,3.4,0.107
Kawhi Leonard,2014-15,SF,23,64,64,31.8,6.2,12.8,0.479,1,3,0.349,5.1,9.8,0.519,0.52,3.2,3.9,0.802,1.3,5.9,7.2,2.5,2.3,0.8,1.5,2,16.5,22,0.567,0.234,0.307,4.8,20.6,12.9,13,3.7,1.8,9.4,23,8.6,0.204
Meyers Leonard,2014-15,C,22,55,7,15.4,2.3,4.5,0.51,0.9,2,0.42,1.4,2.4,0.586,0.606,0.5,0.6,0.938,0.8,3.7,4.5,0.6,0.2,0.3,0.7,2.1,5.9,14.8,0.631,0.457,0.131,5.9,25.3,15.8,5.8,0.6,1.2,13.1,15.8,2.8,0.158
Jon Leuer,2014-15,PF,25,63,6,13.1,1.9,4.3,0.443,0.1,0.5,0.241,1.8,3.9,0.467,0.456,0.6,0.9,0.627,0.8,2.5,3.3,0.7,0.3,0.1,0.6,1.4,4.5,11.9,0.478,0.106,0.216,7,21.7,14.3,8.8,1.1,0.9,10.5,18.6,1.3,0.078
Damian Lillard,2014-15,PG,24,82,82,35.7,7.2,16.6,0.434,2.4,7,0.343,4.8,9.6,0.5,0.506,4.2,4.9,0.864,0.6,4,4.6,6.2,1.2,0.3,2.7,2,21,20.7,0.56,0.421,0.293,1.8,11.8,6.9,29,1.7,0.5,12.6,26.9,10.6,0.174
Jeremy Lin,2014-15,PG,26,74,30,25.8,3.7,8.8,0.424,0.9,2.4,0.369,2.9,6.5,0.444,0.473,2.9,3.6,0.795,0.4,2.3,2.6,4.6,1.1,0.4,2.2,2.6,11.2,15.6,0.539,0.269,0.41,1.4,10.2,5.7,28.6,2.2,1.4,17.7,21.9,2.7,0.068
Shaun Livingston,2014-15,PG,29,78,2,18.8,2.5,5.1,0.5,0,0,0,2.5,5.1,0.503,0.5,0.8,1.2,0.714,0.6,1.8,2.3,3.3,0.6,0.3,1.3,1.4,5.9,12.9,0.529,0.005,0.23,3.3,10,6.7,24.2,1.6,1,19,15.9,3.3,0.107
Brook Lopez,2014-15,C,26,72,44,29.2,7,13.7,0.513,0,0.1,0.1,7,13.6,0.517,0.513,3.1,3.8,0.814,3,4.5,7.4,0.7,0.6,1.8,1.4,2.9,17.2,22.7,0.558,0.01,0.278,11.5,17.1,14.3,4.5,1.1,4.8,8.6,26.3,7,0.159
Robin Lopez,2014-15,C,26,59,59,27.8,4,7.4,0.535,0,0,0,4,7.4,0.537,0.535,1.7,2.2,0.772,3.2,3.5,6.7,0.9,0.3,1.4,1.2,2.1,9.6,16.2,0.574,0.002,0.291,12.7,13.1,12.9,5.1,0.5,3.7,12.9,15.5,5.1,0.15
Kevin Love,2014-15,PF,26,75,75,33.8,5.5,12.7,0.434,1.9,5.2,0.367,3.6,7.5,0.48,0.509,3.4,4.3,0.804,1.9,7.9,9.7,2.2,0.7,0.5,1.6,1.9,16.4,18.8,0.562,0.412,0.337,6.5,26.3,16.6,10.7,1,1.2,10,21.7,8.7,0.165
Kyle Lowry,2014-15,PG,28,70,70,34.5,6.1,14.9,0.412,1.9,5.6,0.338,4.3,9.3,0.457,0.476,3.6,4.5,0.808,0.8,3.9,4.7,6.8,1.6,0.2,2.5,3,17.8,19.3,0.527,0.375,0.299,2.6,13.1,7.8,32.4,2.3,0.4,12.8,25.4,7.1,0.141
Kalin Lucas,2014-15,PG,25,1,0,6,0,1,0,0,0,,0,1,0,0,0,0,,0,0,0,0,1,0,0,1,0,-0.7,0,0,0,0,0,0,0,8.7,0,0,7.6,0,-0.057
John Lucas III,2014-15,PG,32,21,0,13,2,5,0.404,0.4,1.4,0.31,1.6,3.6,0.44,0.447,0.2,0.2,1,0.2,0.6,0.8,2.9,0.4,0,0.8,0.9,4.7,13,0.461,0.279,0.048,1.5,5,3.2,36,1.5,0,13.1,19.9,0.3,0.058
Shelvin Mack,2014-15,PG,24,55,0,15.1,2.1,5.3,0.401,0.7,2.3,0.315,1.4,3,0.467,0.469,0.5,0.6,0.806,0.1,1.3,1.4,2.8,0.5,0,0.9,0.6,5.4,13.2,0.489,0.435,0.106,1.1,9.5,5.4,28.6,1.8,0.2,13.8,19.5,1.3,0.075
Ian Mahinmi,2014-15,C,28,61,6,18.8,1.9,3.5,0.552,0,0,,1.9,3.5,0.552,0.552,0.5,1.7,0.304,1.7,4.1,5.8,0.5,0.5,0.8,1,2.8,4.3,10.8,0.516,0,0.481,10.2,24,17.2,4.4,1.3,3.1,18.7,12.5,2.1,0.09
Devyn Marble,2014-15,SG,22,16,7,13,0.9,2.8,0.318,0.3,1.4,0.182,0.6,1.4,0.455,0.364,0.3,1,0.313,0.3,1.6,1.9,1.1,0.6,0.1,0.6,0.9,2.3,5.9,0.362,0.5,0.364,2.7,14.4,8.4,11.5,2.2,0.8,15,13.1,-0.1,-0.031
Shawn Marion,2014-15,SF,36,57,24,19.3,2.1,4.7,0.446,0.2,0.8,0.261,1.9,3.9,0.484,0.468,0.5,0.6,0.765,1.1,2.4,3.5,0.9,0.5,0.5,0.6,1,4.8,11,0.489,0.172,0.127,6.8,14.2,10.5,6.9,1.3,1.9,10.5,12.9,1.7,0.074
Kendall Marshall,2014-15,PG,23,28,3,14.9,1.6,3.6,0.455,0.6,1.6,0.391,1,2,0.509,0.545,0.3,0.3,0.889,0.1,0.9,1,3.1,0.8,0,1.3,0.9,4.2,12.4,0.562,0.455,0.089,0.6,7.1,3.8,31.1,2.6,0,25,15.1,0.8,0.088
Cartier Martin,2014-15,SF,30,23,0,8.6,0.7,2.3,0.283,0.3,1.4,0.182,0.4,0.9,0.45,0.34,0,0,,0,0.9,0.9,0.5,0.1,0,0.2,0.9,1.6,1.6,0.34,0.623,0,0,11.4,5.5,8,0.8,0.4,8.6,13,-0.2,-0.053
Kenyon Martin,2014-15,PF,37,11,0,9.5,0.8,2,0.409,0,0,,0.8,2,0.409,0.409,0.2,0.2,1,0.5,1.2,1.7,0.5,0.5,0.5,0.3,1.2,1.8,10,0.437,0,0.091,6.7,14.2,10.5,7,2.5,4.9,11.6,11.2,0.2,0.086
Kevin Martin,2014-15,SG,31,39,36,33.4,6.8,16,0.427,1.9,4.9,0.393,4.9,11.1,0.442,0.487,4.4,4.9,0.881,0.5,3.2,3.6,2.3,0.8,0,1.9,1.9,20,16.7,0.549,0.306,0.309,1.6,11.1,6.2,12.5,1.3,0.1,9.7,26.6,1.9,0.069
Wesley Matthews,2014-15,SG,28,60,60,33.7,5.6,12.5,0.448,2.9,7.4,0.389,2.7,5.1,0.534,0.563,1.8,2.4,0.752,0.6,3.1,3.7,2.3,1.3,0.2,1.4,2.2,15.9,16.1,0.586,0.592,0.193,2.1,9.5,5.9,10.8,1.9,0.4,9,19.8,6.2,0.147
Jason Maxiell,2014-15,PF,31,61,0,14.4,1.3,3.1,0.422,0,0,,1.3,3.1,0.422,0.422,0.7,1.2,0.577,1.4,1.9,3.3,0.3,0.3,0.7,0.5,1.6,3.3,10.4,0.455,0,0.37,10.5,15.1,12.7,3.4,1.1,4,11.5,13.1,1.4,0.074
O.J. Mayo,2014-15,SG,27,71,15,23.9,4.2,9.9,0.422,1.4,3.9,0.357,2.8,6,0.465,0.493,1.6,2,0.827,0.4,2.2,2.6,2.8,0.8,0.3,1.8,2.3,11.4,13.5,0.529,0.395,0.198,2,10.5,6.3,19.4,1.7,0.9,14.4,23.6,2.8,0.079
Luc Mbah a Moute,2014-15,PF,28,67,61,28.6,3.7,9.5,0.395,0.9,3,0.307,2.8,6.5,0.435,0.443,1.4,2.4,0.589,1.2,3.7,4.9,1.6,1.2,0.3,1.5,1.6,9.9,10.6,0.466,0.318,0.256,4.4,14.6,9.3,9.8,2.1,0.9,12.3,18.3,1.1,0.027
James Michael McAdoo,2014-15,PF,22,15,0,9.1,1.6,2.9,0.545,0,0,,1.6,2.9,0.545,0.545,0.9,1.7,0.56,1,1.5,2.5,0.1,0.3,0.6,0.4,1.4,4.1,17.7,0.564,0,0.568,12.2,16.8,14.6,2.1,1.8,4.9,9.8,19.4,0.5,0.177
Ray McCallum,2014-15,PG,23,68,30,21.1,3,6.9,0.438,0.5,1.6,0.306,2.5,5.3,0.479,0.474,0.8,1.2,0.679,0.8,1.9,2.6,2.8,0.7,0.2,1.3,1.4,7.4,12.5,0.496,0.236,0.179,4.3,9.8,7.1,21.3,1.6,0.6,14.4,18.2,1.4,0.045
CJ McCollum,2014-15,SG,23,62,3,15.7,2.6,5.9,0.436,0.9,2.2,0.396,1.7,3.6,0.46,0.511,0.8,1.2,0.699,0.2,1.2,1.5,1,0.7,0.1,0.8,1.3,6.8,13.1,0.534,0.381,0.2,1.6,8.3,5,10.3,2.3,0.6,10.8,20.5,1.8,0.089
K.J. McDaniels,2014-15,SG,21,62,15,21.8,2.8,7,0.396,0.7,2.4,0.287,2.1,4.6,0.454,0.446,1.6,2.1,0.752,1,2.2,3.2,1.2,0.7,1.1,1.7,2,7.9,10.6,0.494,0.346,0.306,5,11.4,8,9.3,1.6,4.2,17.6,19.3,0.6,0.02
Doug McDermott,2014-15,SF,23,36,0,8.9,1.2,3,0.402,0.4,1.1,0.317,0.8,1.8,0.455,0.463,0.3,0.4,0.667,0.2,1,1.2,0.2,0.1,0,0.5,0.8,3,6.1,0.48,0.383,0.14,2.1,12.2,7.3,3,0.6,0.2,13,18.3,0,-0.005
Mitch McGary,2014-15,PF,22,32,2,15.2,2.8,5.2,0.533,0,0.1,0,2.8,5.1,0.54,0.533,0.8,1.3,0.625,1.7,3.5,5.2,0.4,0.5,0.5,1,2.3,6.3,16.6,0.55,0.012,0.242,11.9,24.4,18.2,4.6,1.7,2.6,14.5,19,1.3,0.127
JaVale McGee,2014-15,C,27,23,0,11.1,1.8,3.4,0.532,0,0,,1.8,3.4,0.532,0.532,1,1.4,0.667,0.8,1.9,2.7,0.1,0.1,0.9,0.8,1.3,4.6,14.4,0.567,0,0.418,7.3,18.9,12.9,2,0.4,6.1,16.1,18.9,0.4,0.071
Ben McLemore,2014-15,SG,21,82,82,32.6,4.4,10.1,0.437,1.7,4.8,0.358,2.7,5.4,0.507,0.521,1.6,2,0.813,0.4,2.6,2.9,1.7,0.9,0.2,1.7,2.7,12.1,10.4,0.552,0.471,0.193,1.4,8.6,5.1,8.4,1.5,0.6,13.3,17.2,2.5,0.045
Jerel McNeal,2014-15,PG,27,6,0,6,0.5,1.8,0.273,0.2,0.3,0.5,0.3,1.5,0.222,0.318,0.3,0.3,1,0,0.5,0.5,0.3,0.5,0.2,0.8,0.8,1.5,1.2,0.379,0.182,0.182,0,9.2,4.6,7.8,4.2,2.1,29.6,20.6,-0.1,-0.149
Josh McRoberts,2014-15,PF,27,17,4,17.4,1.6,3.1,0.528,0.5,1.1,0.421,1.2,2,0.588,0.604,0.5,0.8,0.615,0.4,2.2,2.6,1.9,0.7,0.2,1.3,2.4,4.2,10.2,0.613,0.358,0.245,2.9,15.1,9.1,17.5,2.1,0.9,27.3,12.8,0.4,0.07
Jodie Meeks,2014-15,SG,27,60,0,24.4,3.7,8.9,0.416,1.2,3.5,0.349,2.5,5.4,0.46,0.485,2.4,2.7,0.906,0.2,1.5,1.7,1.3,1,0.1,1,1.3,11.1,14.1,0.548,0.397,0.3,0.9,7.1,3.9,8.8,2.1,0.3,8.6,20.1,3.1,0.103
Gal Mekel,2014-15,PG,26,4,0,10.8,0.8,5,0.15,0,0.8,0,0.8,4.3,0.176,0.15,0,0,,0,0.3,0.3,3.3,0.5,0,0.5,0.3,1.5,0.5,0.15,0.15,0,0,2.6,1.3,42.2,2.4,0,9.1,23.3,-0.2,-0.238
Khris Middleton,2014-15,SF,23,79,58,30.1,5.1,11,0.467,1.4,3.4,0.407,3.8,7.6,0.494,0.53,1.7,2,0.859,0.6,3.8,4.4,2.3,1.5,0.1,1.4,2.3,13.4,15.6,0.563,0.308,0.18,2.3,14.3,8.4,12.7,2.6,0.4,10.8,19.9,6.7,0.135
C.J. Miles,2014-15,SG,27,70,40,26.3,4.7,11.8,0.398,2.2,6.4,0.345,2.5,5.4,0.459,0.491,1.9,2.3,0.807,0.3,2.8,3.1,1.1,0.9,0.4,1,1.9,13.5,14.1,0.525,0.539,0.195,1.1,11.7,6.4,7.1,1.7,1.1,7.5,23.9,3.6,0.093
Andre Miller,2014-15,PG,38,81,0,15.5,1.8,3.6,0.5,0.1,0.4,0.206,1.7,3.2,0.539,0.512,0.7,1,0.753,0.5,1.4,1.9,3.5,0.4,0.1,1.3,1.3,4.4,13.3,0.548,0.117,0.266,3.4,10.2,6.9,34.5,1.3,0.4,24.3,15.3,2.2,0.084
Darius Miller,2014-15,SF,24,5,1,8.6,0.2,1.4,0.143,0,0.2,0,0.2,1.2,0.167,0.143,0,0,,0,0.2,0.2,0.4,0.2,0,0.2,1.6,0.4,-5.1,0.143,0.143,0,0,2.6,1.3,6.1,1.2,0,12.5,8.5,-0.1,-0.122
Mike Miller,2014-15,SF,34,52,15,13.5,0.7,2.2,0.325,0.6,1.9,0.327,0.1,0.3,0.313,0.465,0.1,0.1,0.75,0.1,1.7,1.8,0.9,0.3,0.1,0.4,1.4,2.1,4.6,0.471,0.86,0.035,0.7,14,7.4,9,1,0.5,16.6,8.9,0.4,0.028
Quincy Miller,2014-15,PF,22,10,0,11.9,0.9,3.8,0.237,0.3,1.8,0.167,0.6,2,0.3,0.276,0.8,1.1,0.727,0.4,1.6,2,0.8,0.7,0.5,0.5,0.9,2.9,7.4,0.338,0.474,0.289,3.7,14.9,9.4,9.8,3,3.3,10.5,17.8,-0.1,-0.03
Patty Mills,2014-15,PG,26,51,0,15.7,2.5,6.6,0.381,1.2,3.6,0.341,1.3,3,0.429,0.473,0.6,0.8,0.825,0.4,1.1,1.5,1.7,0.5,0,0.7,1.1,6.9,13,0.496,0.542,0.119,3,7.5,5.3,16.9,1.8,0.2,9,22.1,1.4,0.087
Elijah Millsap,2014-15,SG,27,47,5,19.7,1.7,5.1,0.34,0.6,1.9,0.311,1.1,3.1,0.358,0.399,1.2,1.8,0.674,0.6,2.6,3.2,1.2,1.2,0.3,1.4,2.6,5.3,7.9,0.45,0.378,0.361,3.5,15.2,9.4,9.7,3.2,1.4,19.5,17,0.4,0.02
Paul Millsap,2014-15,PF,29,73,73,32.7,6.1,12.7,0.476,1.1,3,0.356,5,9.8,0.513,0.518,3.5,4.6,0.757,1.9,5.9,7.8,3.1,1.8,0.9,2.3,2.8,16.7,20,0.565,0.232,0.362,6.9,20,13.6,15.4,2.8,2.4,13.3,23.8,8.3,0.166
Nikola Mirotić,2014-15,PF,23,82,3,20.2,3.1,7.6,0.405,1.2,3.8,0.316,1.9,3.8,0.495,0.485,2.8,3.5,0.803,0.8,4.2,4.9,1.2,0.7,0.7,1.1,2.1,10.2,17.9,0.556,0.502,0.455,4.3,21.8,13.3,9.7,1.7,2.4,10.6,22.8,5.7,0.165
Nazr Mohammed,2014-15,C,37,23,0,5.6,0.6,1.3,0.433,0,0,,0.6,1.3,0.433,0.433,0,0.1,0.333,0.5,1.2,1.7,0.1,0.2,0.2,0.3,0.7,1.2,8.7,0.431,0,0.1,9.6,22.3,16.1,3.6,1.6,2.8,18.3,13.4,0.1,0.04
Greg Monroe,2014-15,PF,24,69,57,31,6.1,12.4,0.496,0,0,,6.1,12.4,0.496,0.496,3.7,4.9,0.75,3.3,6.9,10.2,2.1,1.1,0.5,2.2,2.1,15.9,21.2,0.549,0,0.394,11.2,25.1,17.9,11.7,1.9,1.3,13,23.9,6.8,0.153
E'Twaun Moore,2014-15,SG,25,56,0,9,1.1,2.5,0.446,0.2,0.7,0.342,0.9,1.8,0.485,0.493,0.2,0.4,0.6,0.2,0.6,0.8,0.6,0.4,0.1,0.3,0.8,2.7,10.3,0.504,0.273,0.144,2.7,7.1,5,10.4,2.1,0.9,8.7,14.4,0.8,0.08
Eric Moreland,2014-15,PF,23,3,0,0.7,0.3,0.3,1,0,0,,0.3,0.3,1,1,0,0,,0,0.3,0.3,0,0,0,0,0.3,0.7,40.8,1,0,0,0,54.8,28.4,0,0,0,0,22,0,0.431
Darius Morris,2014-15,PG,24,38,0,7.9,0.9,2.8,0.34,0.2,0.9,0.212,0.8,1.9,0.397,0.373,0.1,0.2,0.444,0.2,0.5,0.7,1.3,0.2,0,0.6,0.5,2.2,6.7,0.377,0.311,0.085,2.6,7.5,5.1,24.7,1.6,0,16,20,-0.4,-0.068
Marcus Morris,2014-15,PF,25,81,35,25.2,4.1,9.4,0.434,1.4,3.9,0.358,2.7,5.6,0.487,0.507,0.9,1.4,0.628,0.9,3.9,4.8,1.6,0.8,0.2,0.9,2.3,10.4,13.7,0.52,0.41,0.148,3.9,16.9,10.3,10.2,1.5,0.6,8.2,19,4,0.093
Markieff Morris,2014-15,PF,25,82,82,31.5,6.2,13.4,0.465,0.7,2.2,0.318,5.5,11.2,0.494,0.491,2.2,2.8,0.763,1.3,4.8,6.2,2.3,1.2,0.5,2.1,3,15.3,15.8,0.523,0.163,0.211,4.6,17,10.7,12.4,2,1.2,12.4,23.3,4.6,0.085
Anthony Morrow,2014-15,SG,29,74,0,24.4,3.9,8.3,0.463,1.9,4.4,0.434,1.9,3.9,0.497,0.578,1.1,1.2,0.888,0.5,2.1,2.6,0.8,0.7,0.1,0.5,1.8,10.7,14.8,0.604,0.528,0.145,2.4,9.1,5.8,5.2,1.5,0.5,5.5,16.5,5.7,0.151
Donatas Motiejūnas,2014-15,PF,24,71,62,28.7,5,9.9,0.504,0.7,1.9,0.368,4.3,8,0.536,0.539,1.4,2.3,0.602,1.9,4,5.9,1.8,0.8,0.5,1.7,2.9,12,14.4,0.553,0.19,0.237,7.4,15.4,11.4,10.8,1.4,1.3,13.7,19.1,4.7,0.11
Timofey Mozgov,2014-15,C,28,81,80,25.2,3.9,7,0.555,0,0.1,0.333,3.9,6.9,0.557,0.557,1.9,2.7,0.718,2.5,4.8,7.3,0.7,0.4,1.2,1.4,2.8,9.7,16.6,0.594,0.011,0.382,11,21.4,16.1,4.3,0.8,3.7,14.9,16.9,5.7,0.133
Shabazz Muhammad,2014-15,SG,22,38,13,22.8,5.1,10.4,0.489,0.5,1.3,0.392,4.6,9.1,0.503,0.514,2.7,3.8,0.717,1.7,2.4,4.1,1.2,0.5,0.2,0.9,1.3,13.5,19.9,0.556,0.128,0.365,8.1,12.4,10.2,9.6,1.1,0.6,7.1,25.3,2,0.11
Toure' Murry,2014-15,SG-PG,25,5,0,3.6,0.4,1,0.4,0,0,,0.4,1,0.4,0.4,0.4,0.4,1,0.2,0,0.2,0.2,0.2,0,0.8,0.4,1.2,1.1,0.51,0,0.4,6.4,0,3.1,8.3,2.8,0,40.5,24.9,-0.1,-0.171
Mike Muscala,2014-15,PF,23,40,8,12.6,2.1,3.8,0.55,0.2,0.6,0.409,1.9,3.2,0.574,0.579,0.6,0.6,0.88,1.3,1.7,3,0.6,0.4,0.5,0.5,1.3,4.9,18,0.608,0.146,0.166,12.2,14.8,13.5,8,1.6,3.2,11.5,16.7,1.9,0.179
Shabazz Napier,2014-15,PG,23,51,10,19.8,1.7,4.5,0.382,0.8,2.3,0.364,0.9,2.2,0.4,0.476,0.9,1.1,0.786,0.3,1.9,2.2,2.5,0.8,0.1,1.6,1.5,5.1,9.3,0.517,0.518,0.246,2.1,11.2,6.7,19.9,2.1,0.3,24.3,15.5,0.5,0.024
