Player,Season,Pos,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,WS,WS/48
Lindell Wigginton,2022-23,PG,24,7,1,12.4,2.6,5.3,0.486,0.9,2.6,0.333,1.7,2.7,0.632,0.568,1.1,1.3,0.889,0,1,1,2,0,0.3,1.7,1,7.1,11.8,0.61,0.486,0.243,0,8.1,4.2,23.8,0,1.9,22.7,25.6,0.1,0.028
Alondes Williams,2022-23,SG,23,1,0,5,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,0,0,2,1,0,-20.9,,,,0,22,11.2,0,0,0,100,17.7,-0.1,-0.517
Donovan Williams,2022-23,SG,21,2,0,2,1,2.5,0.4,0,1,0,1,1.5,0.667,0.4,0,0,,0,1,1,0,0,0,0,0,2,14.5,0.4,0.4,0,0,55.4,27.4,0,0,0,0,52.5,0,-0.225
Grant Williams,2022-23,PF,24,79,23,25.9,2.7,6,0.454,1.5,3.7,0.395,1.3,2.3,0.546,0.575,1.2,1.5,0.77,1.1,3.5,4.6,1.7,0.5,0.4,1,2.4,8.1,10.3,0.605,0.611,0.256,4.7,14.5,9.7,8.4,1,1.3,13.4,13.1,4.4,0.104
Jalen Williams,2022-23,SG,21,75,62,30.3,5.5,10.6,0.521,1,2.7,0.356,4.5,7.9,0.579,0.567,2.1,2.5,0.812,1.1,3.4,4.5,3.3,1.4,0.5,1.6,2.5,14.1,15.6,0.601,0.258,0.241,3.9,12.2,7.9,15.4,2.1,1.4,12.3,18.4,5.6,0.119
Jaylin Williams,2022-23,PF,20,49,36,18.7,2.1,4.8,0.436,0.9,2.3,0.407,1.1,2.5,0.463,0.534,0.8,1.1,0.704,0.9,4,4.9,1.6,0.6,0.2,0.8,2.3,5.9,11.2,0.559,0.483,0.231,5.1,23.6,14.1,10.7,1.5,1.2,12.6,13.5,1.9,0.099
Jeenathan Williams,2022-23,SG,23,5,4,25.4,4.8,7.8,0.615,0.6,1.6,0.375,4.2,6.2,0.677,0.654,0.4,0.6,0.667,2,1,3,2,0.6,0.4,0.8,2.6,10.6,15.5,0.657,0.205,0.077,9,4.6,6.8,12.1,1.2,1.4,9,15.2,0.3,0.12
Kenrich Williams,2022-23,PF,28,53,10,22.8,3.4,6.5,0.517,0.9,2.5,0.373,2.4,4,0.608,0.59,0.3,0.7,0.436,1.8,3.1,4.9,2,0.8,0.3,0.6,2.1,8,14.4,0.585,0.387,0.113,8.5,14.9,11.6,11.7,1.8,1.1,8.1,13.7,3.3,0.133
Mark Williams,2022-23,C,21,43,17,19.3,3.7,5.8,0.637,0,0,,3.7,5.8,0.637,0.637,1.6,2.3,0.691,2.2,4.9,7.1,0.4,0.7,1,0.9,2.2,9,19.8,0.659,0,0.386,11.7,27.7,19.6,3.3,1.6,4.7,12,17,2.8,0.163
Patrick Williams,2022-23,PF,21,82,65,28.3,3.8,8.3,0.464,1.4,3.4,0.415,2.4,4.9,0.498,0.549,1.1,1.3,0.857,1,3,4,1.2,0.9,0.9,1.2,1.8,10.2,11.2,0.576,0.409,0.155,3.9,12,8,5.8,1.5,2.9,12.3,15.7,3.5,0.072
Robert Williams,2022-23,C,25,35,20,23.5,3.6,4.9,0.747,0,0,0,3.6,4.8,0.751,0.747,0.7,1.2,0.61,3,5.4,8.3,1.4,0.6,1.4,1,1.9,8,19.8,0.742,0.006,0.241,14,24.5,19.3,8.5,1.3,5,15.3,11.8,3.8,0.224
Vince Williams Jr.,2022-23,SG,22,15,1,7,0.8,2.7,0.3,0.3,1.9,0.143,0.5,0.8,0.667,0.35,0.1,0.1,1,0.3,0.7,1,0.3,0.4,0.1,0.3,0.8,2,3.9,0.367,0.7,0.05,4,11.1,7.6,4.8,2.7,1.7,10.9,18.1,-0.1,-0.049
Ziaire Williams,2022-23,SF,21,37,4,15.2,2.3,5.3,0.429,0.7,2.6,0.258,1.6,2.7,0.596,0.492,0.5,0.6,0.773,0.4,1.7,2.1,0.9,0.4,0.2,1,1.6,5.7,7.4,0.511,0.495,0.112,3,11.9,7.5,8.2,1.2,1,15.2,18,0.1,0.011
Zion Williamson,2022-23,PF,22,29,29,33,9.8,16.2,0.608,0.2,0.7,0.368,9.6,15.5,0.618,0.615,6.1,8.6,0.714,2,5,7,4.6,1.1,0.6,3.4,2.2,26,25.2,0.652,0.041,0.529,6.9,17,12,24.4,1.6,1.6,14.6,30.4,3.6,0.18
Dylan Windler,2022-23,SF,26,3,0,3.3,0.7,1,0.667,0.3,0.7,0.5,0.3,0.3,1,0.833,0,0,,0,0,0,0.3,0.3,0,0.3,0,1.7,19,0.833,0.667,0,0,0,0,15.2,5,0,25,17.9,0,0.149
Justise Winslow,2022-23,SF,26,29,11,26.8,2.8,6.8,0.409,0.5,1.6,0.311,2.3,5.3,0.438,0.444,0.7,1,0.714,1.7,3.3,5,3.4,1,0.4,1.5,3.1,6.8,9.3,0.466,0.227,0.141,7.2,14.3,10.7,17.2,1.9,1.3,17,14.2,0.4,0.022
James Wiseman,2022-23,C,21,45,22,19.3,4.2,7.5,0.558,0.1,0.4,0.2,4.1,7.1,0.58,0.563,1.5,2.2,0.701,1.6,4.3,5.9,0.7,0.2,0.6,1.1,2.4,10,15.6,0.589,0.059,0.286,9.2,25.2,17,5.5,0.4,2.7,11.8,21.2,1.4,0.077
Christian Wood,2022-23,C,27,67,17,25.9,5.9,11.5,0.515,1.6,4.2,0.376,4.3,7.3,0.594,0.583,3.2,4.2,0.772,1.3,6,7.3,1.8,0.4,1.1,1.8,2.5,16.6,20.6,0.624,0.363,0.365,5.8,27.4,16.4,11.7,0.9,3.7,11.9,26.4,4.8,0.132
Delon Wright,2022-23,PG,30,50,14,24.4,2.8,5.8,0.474,0.8,2.4,0.345,1.9,3.4,0.564,0.545,1,1.2,0.867,1.2,2.4,3.6,3.9,1.8,0.3,0.9,1.2,7.4,16.3,0.581,0.409,0.206,5.5,10.7,8.2,20.9,3.7,1.2,12.2,12.9,3.7,0.146
McKinley Wright IV,2022-23,PG,24,27,1,12.4,1.7,3.6,0.469,0.3,1,0.321,1.4,2.6,0.529,0.515,0.5,0.7,0.684,0.3,1.4,1.7,2.1,0.3,0.2,0.7,0.9,4.2,12.4,0.536,0.286,0.194,3.1,13.4,8.2,25.2,1.2,1.3,15.2,16.9,0.5,0.069
Gabe York,2022-23,SG,29,3,0,18.7,2.7,7,0.381,2,6,0.333,0.7,1,0.667,0.524,0.7,0.7,1,0,2,2,1.7,0.7,0,0,1.7,8,11.8,0.548,0.857,0.095,0,11.9,5.9,12.3,1.7,0,0,16.4,0.1,0.091
Thaddeus Young,2022-23,PF,34,54,9,14.7,2,3.7,0.545,0.1,0.6,0.176,1.9,3,0.622,0.561,0.3,0.5,0.692,1.3,1.8,3.1,1.4,1,0.1,0.8,1.6,4.4,14.1,0.573,0.172,0.131,9.4,14.6,11.8,12.9,3.4,0.6,16.7,13.5,1.8,0.109
Trae Young,2022-23,PG,24,73,73,34.8,8.2,19,0.429,2.1,6.3,0.335,6.1,12.7,0.476,0.485,7.8,8.8,0.886,0.8,2.2,3,10.2,1.1,0.1,4.1,1.4,26.2,22,0.573,0.331,0.46,2.4,7,4.7,42.5,1.5,0.3,15.2,32.6,6.7,0.126
Omer Yurtseven,2022-23,C,24,9,0,9.2,1.8,3,0.593,0.3,0.8,0.429,1.4,2.2,0.65,0.648,0.6,0.7,0.833,0.9,1.7,2.6,0.2,0.2,0.2,0.4,1.8,4.4,16.7,0.675,0.259,0.222,10.9,21.9,16.2,3.9,1.2,2.5,11.9,18,0.3,0.159
Cody Zeller,2022-23,C,30,15,2,14.5,2.5,3.9,0.627,0,0.1,0,2.5,3.8,0.649,0.627,1.6,2.3,0.686,1.7,2.6,4.3,0.7,0.2,0.3,0.9,2.2,6.5,16.4,0.659,0.034,0.593,13,21.8,17.3,7.2,0.7,1.9,15.8,18.1,0.7,0.147
Ivica Zubac,2022-23,C,25,76,76,28.6,4.3,6.8,0.634,0,0,0,4.3,6.7,0.637,0.634,2.2,3.1,0.697,3.1,6.8,9.9,1,0.4,1.3,1.5,2.9,10.8,16.7,0.661,0.004,0.463,12.3,26.5,19.5,5.1,0.7,4,15.9,14.8,6.7,0.149
